city,activities_category,name,address,price,description,picture
Séoul,museum,Seoul Forest,"273 Ttukseom-ro, Seongsu-dong 1(il)-ga, Seongdong-gu, Seoul, South Korea",,"Introduction
Opened on June 18, 2005, Seoul Forest had previously undergone a series of changes on Ttukseom (Ttuk Island). In the past, the forest had been a royal hunting ground for kings and served as a military inspection facility. However, in more recent decades, the area has served a wide variety of functions. Ttukseom initially served as a water-treatment facility, and later as a golf course, horse racing track, and eventually a sports park.

Consisting of five parks spread over 180,000 pyeong (approximately 595,000 ㎡) of land, Seoul Forest is an eco-friendly zone appreciated not only by the people of the city but also those visiting Seoul. Seoul Forest is rapidly developing into the premium city-park of Korea like Hyde Park in London and Central Park in New York.

* Culture and Arts Park (220,000㎡)
Situated in the heart of Seoul Forest, the Cultural Art Park features Seoul Forest Square, Ttukseom Family Field, decorative flower beds, a visitor's center, a skate park, an outdoor stage, a waterside lounge (restaurant), an in-forest open space, an in-forest play ground and a water play area.

* Eco Forest (165,000㎡)
The Ecological Forest, once an area covered by the Hangang River, has been transformed into an eco-forest connecting the Han and Jungnang-cheon (Jungnang stream). This natural habitat for wildlife animals is home to fallow deer, formosan deer, elks, chipmunks, mandarin ducks, mallards, spot-billed ducks and moorhens. There is also an observatory to help visitors get a better view of the local wildlife.

* Experiential Learning Park (85,000㎡)
Occupying the structure of the former Ttukseom Water Treatment Facility, this refurbished educational area was established to house an insect botanical garden, a wild flower garden, a themed flower garden, an event ground and a surrounding protective forest.

* Marsh Plants Garden (70,000㎡)
Making use of the local reservoir’s natural environment, the Wetlands Ecological Field contains a wetlands ecological management office, an ecological playground, an outdoor nature classroom, a bird observatory, a wetlands flower garden and a botanical garden fed with local, clear waters.

* Hangang Riverside Park (33,000㎡)
Located southwest of Seoul Forest, this riverside area at the junction of the Hangang River and Jungnang-cheon features a waterfront park, a marina and a rest area.",
Séoul,museum,Grevin Seoul Museum,"23 Eulji-ro, Euljiro 1(il)-ga, Jung-gu, Seoul, South Korea",18000,"Introduction
France's famous wax museum, the Musee Grevin, opens its fourth venue in Seoul, after its opening in Paris, Montreal and Prague. The first Asian subsidiary is adding a slew of South Korean hallyu celebrities like Psy, and G-dragon as well as figuare skating star Kim Yuna. Over 80 wax figures are presented in different themed spaces, including historical figures such as King Sejong and General Yi Sun-sin.

Maximum Occupancy
1,000 people",
Séoul,museum,Gwangjang market,"88 Changgyeonggung-ro, Jongno 1(il).2(i).3(sam).4(sa), Jongno-gu, Seoul, South Korea",0,"Introduction
Gwangjang Market was the first permanent market in Korea and continues to thrive as a popular tourist destination today. The second floor of the market is filled with silk, satin, and linen bed-sheet stores, which are the largest and most famous in Seoul.

Many of the stores in the area even have their own factories supplying fabrics to the Namdaemun Market, Pyoung Hwa Market, and even to some department stores. Even though the goods are not brand-name products, the wide selection of high quality goods at inexpensive prices makes it an enjoyable shopping experience.

*Shops closed on Sunday but not the food stores

*Shops close at 6pm, but food stores are open until 11pm",
Séoul,museum,Bongeunsa Temple,"531 Bongeunsa-ro, Samseong-dong, Gangnam-gu, Seoul, South Korea",0,"Introduction
Once known as Gyeonseongsa Temple, Bongeunsa Temple is located north of COEX, and was constructed in the 10th year of Silla King Weongseong’s reign (794). In 1498, Queen Jeonghyeon refurbished Gyeonseongsa Temple and renamed it Bongeunsa Temple.

Originally located near the Royal Tomb of King Seongjong, the temple was transferred to its current location during Joseon King Myeongjong’s reign. The temple is home to 3,479 Buddhist scriptures of 13 types, including the works of Kim Jeong-hee. The Buddhist ceremony called Jeongdaebulsa is held on the ninth day of the eighth month of the lunar calendar, where monks march carrying the scriptures on their heads and recite the Beopseongge (Buddhist rites).",
Séoul,museum,Hongdae (Hongik University Street),"20 Hongik-ro, Seogyo-dong, Mapo-gu, Seoul, South Korea",0,"Introduction
Hongdae is a neighborhood known for its youthful and romantic ambience, underground culture, and freedom of self-expression. Unique cafes, cozy galleries, accessory stores, fashion shops, live cafés and clubs, art markets, and gourmet eateries make this a popular hang-out for local youth and a fascinating place to walk around. These unique places plus the cultural events, street performances, and festivals held here make Hongdae an area that is always packed with people and excitement. Special streets such as ateliers’ street (lined with private institutions for art students preparing for university entrance exams), Picasso’s Street, and Club Street are also must-go places if you’re hoping to fully experience the Hongdae area.

[Main tourism spots in front of Hongik University]
* Hongdae Walking Street: Main spot of Hongdae area which has an outdoor stage for indie band performance and dynamic culture of young people.

* Hongdae Mural Street: Mural street stretching from Kanemaya restaurant by the back gate of Hongik University to Four Seasons House (Wausan-go 22-gil) and featuring various arrangements of painting from graffiti to artistic design. It is also referred to as ‘Picasso’s Street’ and is famous as a dating spot.

* Hongdae Free Market: The market is held every Saturday from March to November at Hongik Children’s Park in front of the main gate of Hongik University. All people can sign up to sell their hand-made products and other exhibitions created by artists will be shown.",
Séoul,museum,Cheonggyecheon Stream,"148 Seorin-dong, Jongno-gu, Seoul, South Korea",0,"Introduction
Cheonggyecheon Stream starts from Cheonggye Plaza, just off Sejong-ro Avenue. Cheonggye Plaza roughly covers an area of 2,500 square meters, and is located at the starting point of Cheonggyecheon Stream. The square, created based on the design of traditional Korean bojagi (a colorful wrapping cloth), features the elegant beauty of traditional stonework that is colorful yet refined. The plaza also includes a model of Cheonggyecheon that provides visitors with a bird's-eye view of the restored Cheonggyecheon Stream. At the plaza, there are plaques that provide detailed commentaries on the 22 bridges that span the stream, as well as a number of graceful fountains that add to the ambience of the area. The area commemorates the Cheonggyecheon Stream Restoration Project, and also symbolizes gathering, harmony, peace, and unity.

After the completion of Cheonggye Plaza, Seoul Metropolitan Government designated the area as a vehicle-free zone on holidays, providing more leisure space for pedestrians. Since then, the waterfront areas of Cheonggyecheon Stream, and the surrounding streets have become popular places for those seeking refreshment and a variety of cultural experiences. A favorite of many is the Candle Fountain, which features the magnificent synchronicity of three different lighting fixtures and a 4-meter-high, two-tiered waterfall. Along the two sides of the waterfall are the Palseokdam wishing wells, made of 8 different stones from each of the nation's 8 provinces.",
Séoul,museum,Jogyesa Temple,"55 Ujeongguk-ro, Jongno 1(il).2(i).3(sam).4(sa), Jongno-gu, Seoul, South Korea",0,"Introduction
As the main temple as well as the district head temple of Jogye order in Seoul, Jogyesa Temple is the center of Korean Buddhism. The temple was built in the late 14th century during the Goryeo period and was once turned into ashes due to fire and was rebuilt under the name of Gackhwangsa Temple in 1910 with the effort of many respectful monks, namely Han Yong-un and Lee Hee-gwang. The temple was given a role as the head temple of Korea’s Buddhism and renamed to Tegosa Temple in 1936. In 1954, a purification drive took place to eliminate Japanese influence and revive traditional Buddhism, which established the present day Jogyesa Temple as a result.

Jogyesa Temple plays an important role in Korean Buddhism as the head temple of Jogye order. Jogyesa Temple’s Dharma Hall serves as the main venue for several Buddhist events, holding rituals, lectures, ceremonies, and other events all year long. The annual lantern festival in celebration of Buddhist’s birthday also takes place at this temple.",
Séoul,museum,Bukchon Hanok Village,"South Korea, Seoul, Jongno-gu, Gahoe-dong, 계동길 37",0,"Introduction
Surrounded by Gyeongbokgung Palace, Changdeokgung Palace and Jongmyo Shrine, Bukchon Hanok Village is home to hundreds of traditional houses, called hanok, that date back to the Joseon Dynasty. The name Bukchon, which literally translates to ""northern village,"" came about as the neighborhood lies north of two significant Seoul landmarks, Cheonggyecheon Stream and Jongno. Today, many of these hanoks operate as cultural centers, guesthouses, restaurants and tea houses, providing visitors with an opportunity to experience, learn and immerse themselves in traditional Korean culture. As Bukchon Hanok Village is an actual neighborhood with people's homes, visitors are advised to be respectful at all times while looking around.",
Séoul,museum,Lotte World Tower & Mall,"Olympic-ro, Songpa-gu, Seoul, South Korea",,"Introduction
Lotte World Tower was designed with a conceptual design drawing inspiration from Korean ceramics and Korean writing brushes. With 123 floors total, the tower is the fifth tallest building in the world, standing at 555 m (1,824 ft). The tower contains galleries, cafés, and a luxury hotel, in addition to a skywalk and an observation deck. It is one of the best spots to appreciate the breathtaking view of Seoul's vibrant city lights.

Lotte World Mall, located next to the tower, features Avenuel, a complex of luxury department stores. The multi-leveled mall draws in many visitors as one of the top shopping attractions in Seoul, with a variety of domestic and foreign brands. The mall also offers a wide-range of entertainment facilities, such as a movie theater, aquarium, concert hall, and more.",
Séoul,museum,Dongdaemun Design Plaza (DDP),"281 Eulji-ro, Euljiro 7(chil)-ga, Jung-gu, Seoul, South Korea",,"Introduction
Dongdaemun Design Plaza (DDP) has a meaning of Dream, Design, and Play. It holds various exhibitions, fashion shows, forums, conferences, and other domestic and international events. Registration for touring the architecture is available on-site and other event schedules and kid program information are available on the website.

Activity Information
Exhibition (Seoul Architecture Festival, Paik Nam June Show, etc.)
Event (HERA Seoul Fashion Week, Farmers Market, etc.)

[DDP Structure Tour]
* DDP non-reserved tour (Tues-Sun 10:30, 14:30 / 60-80 min / 8,000 won)
* Reserved DDP Group Tour (Tues-Sun 10:00-19:00 / 60-80 min / Adults 8,000 won, Students 5,000 won / 20-40 people)
* Individual DDP Tour (Audio guide tour / free)
* Kids program (Design playground, regular craft shop / Tues-Sun 10:00-18:00 / Price varies)",
Séoul,museum,Myeongdong NANTA Theater,"26 Myeongdong-gil, Myeong-dong, Jung-gu, Seoul, South Korea",,"Introduction
The Myeongdong Nanta Theatre is located on the 3rd to 5th floors of the Unesco Building, where Funky House used to be. It includes a theater with 386 seats on two tiers. The seats are arranged as close as possible to the stage, and there are specially designed walls so the audience can really experience the energy of the performance. The auditorium also includes a special room for families with small children, located on the third floor. This room has soundproof glass and a stereo system, so that audience members of all ages can enjoy the performance.
Not only does the Myeongdong have a program of high quality performances, but it also runs a first-class exhibition space in its lobby.
Refer to the homepage for information on performances and ticket reservations.",
Séoul,museum,N Seoul Tower,"105 Namsangongwon-gil, Yongsan 2(i)ga-dong, Yongsan-gu, Seoul, South Korea",11000,"Introduction
Namsan Seoul Tower was the first tower-type tourism spot in Korea. The top of the tower is at almost 480 meters above sea level, including Namsan Mountain (243m) and the tower’s own height (236.7m), making it one of the tallest towers in Asia. It is comprised of Seoul Tower Plaza, recently opened to public access after 40 years, and N Seoul Tower, operated by CJ Foodville since 2005. The tower was first established as a broadcasting tower to send out TV and radio signals in 1969. As of now, it has become one of the representative landmarks and multi-cultural venues in Seoul.",
Séoul,museum,Namsan Park,"100-177 Hoehyeondong 1(il)-ga, Jung-gu, Seoul, South Korea",,"Introduction
Mt. Namsan is a symbolic mountain located at the center of Seoul. Although not as high as other surrounding mountains, Mt. Namsan is a very popular nonetheless as a resting site. At the top, there are various facilities such as Palgakjeong (octagonal hall), Seoul Tower, Maritime Aquarium, fountains, and Namsan Library. You may take a cable car to the top or walk up the stairway path. Other than this path, there are many other walkways to Namdaemun, Hoehyun-dong, Taegyero 3(sam)-ga, Jangchung Park, Itaewon, Huam-dong and much more. The driving courses here are also popular for couples.
Namsan Park is a historical site. You will find Bonghwadae (beacon mound) at the top as it was once the center of capital defense. During the Joseon Dynasty (1392-1910) the capital was changed to Hanyang,(current Seoul) and to protect the city from invasions, castle walls were built on the 4 major mountains like Mt. Bukaksan, Mt. Inwangsan, Mt. Naksan and Mt. Namsan. On Namsan peak, five beacons were built to report the news from local governments to the central government with a five-signal system.
Also on the top of Mt. Namsan, there is the Palgakjeong Pavilion, which has a fantastic view. At Seoul Tower (479.7m), you can view the whole landscape of Seoul and the West Sea beyond Incheon. The rotating restaurant in the Seoul Tower also boasts excellent views. With excellent night view, you should try having dinner at the tower. It would be a great experience to visit Namsangol Traditional Korean Village which is a village of 5 traditional Korean houses.",
Séoul,museum,Yeouido Hangang Park,"330 Yeouidong-ro, Yeoeuido-dong, Yeongdeungpo-gu, Seoul, South Korea",0,"Introduction
Situated in Yeouido, the heart of politics, media, banking and finance, Yeouido Hangang Park is easily accessible via public transportation. As one of the most popular parks along Hangang River, the park attracts many visitors, residents, and office workers.

The park offers exciting events year-round: the Yeouido Cherry Blossom Festival in the spring, the World Fireworks Festival in the fall, as well as concerts, and marathons. Well-preserved natural areas such as Bamseom and Yeouido Saetgang Tributary provide visitors with an opportunity to learn about nature and ecology. In addition, thanks to the Hangang Renaissance Project, the park is full of new attractions: the Water Light Square, Waterside Fountains, the Waterside Stage, Festival Land, the Piano Waterway, Waterfalls of Light, the Yacht Marina, and more.",
Séoul,museum,Trickeye Museum Seoul,"홍익로 3길 20 서교프라자 B1 러브뮤지엄, B1 floor, Seogyo Plaza 20 Hongikro 3gil, Mapogu, Seoul, Mapo-gu, Seoul, South Korea",15000,"Introduction
The Trickeye Museum is ""one of a kind"" painting gallery which combines art with high-end technology featuring AR (Augmented Reality) effect and 2D/3D illusions. Instead of merely viewing paintings as one would in a typical art gallery, visitors can interact with paintings using the newly developed Trickeye Camera app to make paintings come alive and become part of the artworks while recording it on video or taking pictures. In addition, the Ice Museum, located inside the Trickeye Museum, is filled with objects that are fully made out of ice, such as iced TV, ice kitchen, ice slope etc. With just one admission ticket, visitors can enjoy both the Trickeye Museum and the Ice Museum. To ensure that even the busiest customers don’t miss out on the fun, the museum stays open each day all year round from 9 a.m. until 9 p.m. (last admission by 8 p.m.), making it a popular dating spot or a hang-out place. Outside of the main exhibition hall is a museum café, which exclusively serves coffee decorated with a latte art using photos taken from your phone.",
Séoul,museum,National Museum of Korea,"137 Seobinggo-ro, Hangangno-dong, Yongsan-gu, Seoul, South Korea",0,"Introduction
The National Museum of Korea is located about 1.5 km away from Yongsan Station. It is the largest museum in Korea and houses precious Korean cultural assets that tell the story of Korea’s fascinating history, from ancient times to the modern era.

The museum is also close to Yongsan Family Park, a grassy wooded park with a pond that serves as a natural habitat for various species of birds, as well as over 80 different kinds of trees. The War Memorial of Korea, also nearby, is located next to Samgakji Station, and 1 km from Yongsan Station. It displays a vast collection of wartime relics.

In addition to galleries with a wide array of national and international pieces, the National Museum of Korea is the stage for a number of cultural activities related to collection, preservation, research and analysis, social training, academic publications, intercultural exchange programs, concerts, and more.

Visitors of all ages get the opportunity to participate in a number of educational events and quality cultural programs. For those who prefer to tour at a leisurely pace, the museum grounds have a number of environmentally friendly spaces and rest areas.


* Mobile Services
The National Museum of Korea offers a state-of-the-art digital guide service to provide a more enjoyable tour of the museum. The digital guide service has a bookmark function and a search function that can be used to obtain more detailed information on specific pieces.
1. Digital Guides are available to visitors aged 14 and over who are able to present a valid ID.
2. Rental Fees: PDA - 3,000 won / MP3 - 1,000 won
3. Rental reservations must be made online 1 day prior to visit (maximum 5 rentals allowed per person).
* Rentals are provided on the day of visit, only after applying for membership.",
Séoul,museum,Insa-dong shopping street,"Insa-dong, Jongno-gu, Seoul, South Korea",0,"Introduction
Insa-dong, located in the heart of the city, is an important place where old but precious and traditional goods are on display. There is one main road in Insa-dong with alleys on each side. Within these alleys are galleries and traditional restaurants, teahouses, and cafes.

The galleries are the heartbeat of Insa-dong. There are about 100 galleries in the area and you can see every example of traditional Korean fine art from paintings to sculptures. The most famous galleries are Hakgojae Gallery, which functions as the center of folk art, Gana Art Gallery, which promotes many promising artists, and Gana Art Center.

The teahouses and restaurants are the perfect complement to the galleries. At first they might be hard to find, but if you take the time to stroll around the twisting alleyways, the window shopping in itself can be very entertaining. The shops in Insa-dong are very popular among all age groups, because each one is unique.

Every Saturday from 14:00 to 22:00 and Sunday from 10:00 to 22:00, the main street is blocked off from traffic and it becomes a cultural space. Stores set up booths outside and Korean candy merchants and fortune teller stalls can easily be found; there are traditional performances and exhibits as well. Insa-dong is especially popular among international tourists. This is where they can experience and see traditional Korean culture firsthand, and also purchase pieces of fine art. On the street you can eat Korean taffy and traditional pajeon (green onion pancake), and lose yourself in all the joyous festivities of the street.",
Séoul,museum,Myeong-dong Shopping Street,"66 Eulji-ro, Myeong-dong, Jung-gu, Seoul, South Korea",0,"Introduction
Myeong-dong is one of the primary shopping districts in Seoul. The two main streets meet in the center of the block with one beginning from Myeong-dong Subway Station (Seoul Subway Line No. 4) and the other from Lotte Department Store at Euljiro. Many brand name shops and department stores line the streets and alleys. Common products for sale include clothes, shoes, and accessories. Unlike Namdaemun or Dongdaemun, many designer brands are sold in Myeong-dong. In addition, several major department stores have branches here, including Lotte Department Store, Shinsegae Department Store, Myeong-dong Migliore, Noon Square and M Plaza. The department stores carry many premium labels and other fashionable goods at reasonable prices.

Myeong-dong also has family restaurants, fast food, plus Korean, Western and Japanese dining options. Many restaurants in Myeong-dong specialize in dongaseu (pork cutlet) and kalguksu (noodle soup). Other businesses in the area include hair salons, banks and theaters.",
Séoul,museum,Bukhansan National Park,"Bukhansan National Park, 262 Bogukmun-ro, Jeongneung 4(sa)-dong, Seongbuk-gu, Seoul, South Korea",0,"Introduction
Bukhansan Mountain was officially designated as a national park in 1983. The Bukhansan National Park covers both Bukhansan and Dobongsan Mountains, and spans the total area of 80.699㎢. At the top of Bukhansan Mountain are Baegundae Terrace (835.6 m), Insubong Peak (810.5 m) and Mangyeongdae Terrace (799.5 m), which gave the mountain the nickname ""Samgaksan"" or the ""three-horned mountain."" The mountain had other names: Sambongsan (mountain with three peaks), Hwasan (flower mountain), and Buaak (mountain shaped like a person giving a baby a piggyback ride). The current name, Bukhansan, was given after the Bukhansanseong Fortress was built under King Sukjong of the Joseon Dynasty.",
Séoul,museum,Changdeokgung Palace,"99 Yulgok-ro, Waryong-dong, Jongno-gu, Seoul, South Korea",3000,"Introduction
Changdeokgung Palace was the second royal villa built following the construction of Gyeongbukgung Palace in 1405. It was the principal palace for many kings of the Joseon Dynasty, and is the most well-preserved of the five remaining royal Joseon palaces. The palace grounds are comprised of a public palace area, a royal family residence building, and the rear garden. Known as a place of rest for the kings, the rear garden boasts a gigantic tree that is over 300 years old, a small pond and a pavilion.

The palace gained importance starting from the time of Seongjong, the 9th king of Joseon, when a number of kings began using it as a place of residence. Unfortunately, the palace was burned down by angry citizens in 1592 when the royal family fled their abode during the Japanese invasion of Korea. Thanks to Gwanghaegun, the palace was restored in 1611. Even today, it houses a number of cultural treasures, such as Injeongjeon Hall, Daejojeon Hall, Seonjeongjeon Hall, and Nakseonjae.

Changdeokgung Palace’s rear garden was constructed during the reign of King Taejong and served as a resting place for the royal family members. The garden had formerly been called Bukwon and Geumwon, but was renamed Biwon after King Kojong came into power. The garden was kept as natural as possible and was touched by human hands only when absolutely necessary. Buyongjeong, Buyongji, Juhabru, Eosumun, Yeonghwadang, Bullomun, Aeryeonjeong, and Yeongyeongdang are some of the many pavilions and fountains that occupy the garden. The most beautiful time to see the garden is during the fall when the autumn foliage is at its peak and the leaves have just started to fall.

Though it has been treasured by Koreans for centuries, Changdeokgung Palace was recognized as a World Cultural Heritage site by the UNESCO World Cultural Heritage Committee in December of 1997 during the committee meeting in Naples, Italy.

Changdeokgung Palace was one of the places visited by the first ladies of the Seoul G20 summit during the G20 conference in Seoul in November 2010. It is one of the most historically significant attractions that represent the beauty of Korea.",
Séoul,museum,The War Memorial of Korea,"29 Itaewon-ro, Namyeong-dong, Yongsan-gu, Seoul, South Korea",0,"Introduction
* Evening admission on last Saturday of each month is no longer available.

The War Memorial of Korea, located in Yongsan-gu, Seoul, exhibits and preserve materials related to the Korean War and serves as a national moral educational venue. It was established to commemorate the noble sacrifice of patriotic martyrs by the War Memorial Service Korea Society on June 10, 1994. The museum houses approximately 33,000 artifacts with about 10,000 on display at an indoor and outside exhibition halls. There are six separate indoor halls, including Expeditionary Forces Room, Patriotic Memorial Room, War History Room, 6·25 Korean War Room, Development Hall and Large Machinery Room. The outdoor exhibition hall showcases large-sized weapons. Visitors of all ages from children to adults can also participate in 20 various educational programs and diverse cultural events such as military music and honor guard events, drawing contest, cultural event and more. The character of War Memorial of Korea is ‘Mudori’ featuring a helmet symbolizing the protection of the nation and a bay leaf meaning peace.",
Séoul,museum,Gyeongbokgung Palace,"161 Sajik-ro, Jongno 1(il).2(i).3(sam).4(sa), Jongno-gu, Seoul, South Korea",3000,"Introduction
Built in 1395, Gyeongbokgung Palace is also commonly referred to as the Northern Palace because its location is furthest north when compared to the neighboring palaces of Changdeokgung (Eastern Palace) and Gyeonghuigung (Western Palace) Palace. Gyeongbokgung Palace is arguably the most beautiful, and remains the largest of all five palaces.

The premises were once destroyed by fire during the Imjin War (Japanese Invasions, 1592-1598). However, all of the palace buildings were later restored under the leadership of Heungseondaewongun during the reign of King Gojong (1852-1919).

Remarkably, the most representative edifices of the Joseon Dynasty, Gyeonghoeru Pavilion and Hyangwonjeong Pond have remained relatively intact. Woldae and the sculptures of Geunjeongjeon (The Royal Audience Chamber) represent past sculptures of contemporary art.

The National Palace Museum of Korea is located south of Heungnyemun Gate, and the National Folk Museum is located on the eastern side within Hyangwonjeong.
",
